date,time,hour,tempF,temp
11/21/2018,10:53:00,10,57,13.88888889
11/21/2018,11:53:00,11,58,14.44444444
11/21/2018,12:53:00,12,58,14.44444444
11/21/2018,13:53:00,13,57,13.88888889
11/21/2018,14:53:00,14,57,13.88888889
11/21/2018,15:53:00,15,56,13.33333333
11/21/2018,16:53:00,16,54,12.22222222
11/21/2018,17:53:00,17,54,12.22222222
11/21/2018,18:53:00,18,54,12.22222222
11/21/2018,19:53:00,19,54,12.22222222
11/21/2018,20:53:00,20,54,12.22222222
11/21/2018,21:53:00,21,54,12.22222222
11/21/2018,22:53:00,22,53,11.66666667
11/21/2018,23:53:00,23,53,11.66666667
11/22/2018,0:53:00,0,53,11.66666667
11/22/2018,1:53:00,1,52,11.11111111
11/22/2018,2:53:00,2,52,11.11111111
11/22/2018,3:53:00,3,52,11.11111111
11/22/2018,4:32:00,4,52,11.11111111
11/22/2018,4:53:00,4,52,11.11111111
11/22/2018,5:22:00,5,52,11.11111111
11/22/2018,5:53:00,5,52,11.11111111
11/22/2018,6:53:00,6,52,11.11111111
11/22/2018,7:01:00,7,52,11.11111111
11/22/2018,7:53:00,7,53,11.66666667
11/22/2018,8:53:00,8,54,12.22222222
11/22/2018,9:53:00,9,56,13.33333333
11/22/2018,10:53:00,10,57,13.88888889
11/22/2018,11:53:00,11,60,15.55555556
11/22/2018,12:53:00,12,62,16.66666667
11/22/2018,13:53:00,13,63,17.22222222
11/22/2018,14:53:00,14,63,17.22222222
11/22/2018,15:53:00,15,62,16.66666667
11/22/2018,16:53:00,16,60,15.55555556
11/22/2018,17:53:00,17,57,13.88888889
11/22/2018,18:53:00,18,56,13.33333333
11/22/2018,19:53:00,19,53,11.66666667
11/22/2018,20:53:00,20,52,11.11111111
11/22/2018,21:53:00,21,53,11.66666667
11/22/2018,22:53:00,22,55,12.77777778
11/22/2018,23:53:00,23,55,12.77777778
11/23/2018,0:53:00,0,53,11.66666667
11/23/2018,1:53:00,1,52,11.11111111
11/23/2018,2:53:00,2,54,12.22222222
11/23/2018,3:53:00,3,54,12.22222222
11/23/2018,4:53:00,4,55,12.77777778
11/23/2018,5:53:00,5,56,13.33333333
11/23/2018,6:53:00,6,56,13.33333333
11/23/2018,7:45:00,7,58,14.44444444
11/23/2018,7:53:00,7,58,14.44444444
11/23/2018,8:53:00,8,61,16.11111111
11/23/2018,9:51:00,9,63,17.22222222
11/23/2018,9:53:00,9,64,17.77777778
11/23/2018,10:09:00,10,64,17.77777778
11/23/2018,10:10:00,10,65,18.33333333
11/23/2018,10:53:00,10,68,20
11/23/2018,11:04:00,11,68,20
11/23/2018,11:53:00,11,71,21.66666667
11/23/2018,12:53:00,12,73,22.77777778
11/23/2018,13:22:00,13,73,22.77777778
11/23/2018,13:51:00,13,73,22.77777778
11/23/2018,13:53:00,13,75,23.88888889
11/23/2018,14:04:00,14,75,23.88888889
11/23/2018,14:31:00,14,74,23.33333333
11/23/2018,14:53:00,14,75,23.88888889
11/23/2018,15:53:00,15,77,25
11/23/2018,16:53:00,16,75,23.88888889
11/23/2018,17:53:00,17,69,20.55555556
11/23/2018,18:53:00,18,65,18.33333333
11/23/2018,19:53:00,19,62,16.66666667
11/23/2018,20:53:00,20,62,16.66666667
11/23/2018,21:53:00,21,61,16.11111111
11/23/2018,22:53:00,22,60,15.55555556
11/23/2018,23:53:00,23,59,15
11/24/2018,0:53:00,0,57,13.88888889
11/24/2018,1:53:00,1,56,13.33333333
11/24/2018,2:53:00,2,56,13.33333333
11/24/2018,3:53:00,3,54,12.22222222
11/24/2018,4:18:00,4,54,12.22222222
11/24/2018,4:40:00,4,54,12.22222222
11/24/2018,4:51:00,4,54,12.22222222
11/24/2018,4:53:00,4,53,11.66666667
11/24/2018,5:17:00,5,52,11.11111111
11/24/2018,5:51:00,5,52,11.11111111
11/24/2018,5:53:00,5,51,10.55555556
11/24/2018,6:01:00,6,51,10.55555556
11/24/2018,6:53:00,6,51,10.55555556
11/24/2018,7:53:00,7,53,11.66666667
11/24/2018,8:25:00,8,55,12.77777778
11/24/2018,8:32:00,8,56,13.33333333
11/24/2018,8:53:00,8,58,14.44444444
11/24/2018,9:53:00,9,62,16.66666667
11/24/2018,10:53:00,10,68,20
11/24/2018,11:53:00,11,71,21.66666667
11/24/2018,12:53:00,12,73,22.77777778
11/24/2018,13:53:00,13,74,23.33333333
11/24/2018,14:53:00,14,72,22.22222222
11/24/2018,15:53:00,15,70,21.11111111
11/24/2018,16:53:00,16,68,20
11/24/2018,17:53:00,17,66,18.88888889
11/24/2018,18:53:00,18,64,17.77777778
11/24/2018,19:53:00,19,63,17.22222222
11/24/2018,20:51:00,20,63,17.22222222
11/24/2018,20:53:00,20,63,17.22222222
11/24/2018,21:32:00,21,63,17.22222222
11/24/2018,21:53:00,21,64,17.77777778
11/24/2018,22:53:00,22,63,17.22222222
11/24/2018,23:44:00,23,64,17.77777778
11/24/2018,23:53:00,23,63,17.22222222
11/25/2018,0:27:00,0,63,17.22222222
11/25/2018,0:51:00,0,63,17.22222222
11/25/2018,0:53:00,0,63,17.22222222
11/25/2018,1:30:00,1,63,17.22222222
11/25/2018,1:51:00,1,63,17.22222222
11/25/2018,1:53:00,1,63,17.22222222
11/25/2018,2:51:00,2,63,17.22222222
11/25/2018,2:53:00,2,63,17.22222222
11/25/2018,3:16:00,3,64,17.77777778
11/25/2018,3:53:00,3,63,17.22222222
11/25/2018,4:53:00,4,63,17.22222222
11/25/2018,5:02:00,5,63,17.22222222
11/25/2018,5:33:00,5,64,17.77777778
11/25/2018,5:53:00,5,64,17.77777778
11/25/2018,6:09:00,6,65,18.33333333
11/25/2018,6:53:00,6,66,18.88888889
11/25/2018,7:51:00,7,66,18.88888889
11/25/2018,7:53:00,7,66,18.88888889
11/25/2018,8:51:00,8,68,20
11/25/2018,8:53:00,8,68,20
11/25/2018,9:53:00,9,69,20.55555556
11/25/2018,10:53:00,10,71,21.66666667
11/25/2018,11:17:00,11,71,21.66666667
11/25/2018,11:53:00,11,73,22.77777778
11/25/2018,12:51:00,12,75,23.88888889
11/25/2018,12:53:00,12,75,23.88888889
11/25/2018,13:53:00,13,75,23.88888889
11/25/2018,14:53:00,14,75,23.88888889
11/25/2018,15:53:00,15,71,21.66666667
11/25/2018,16:53:00,16,67,19.44444444
11/25/2018,17:53:00,17,64,17.77777778
11/25/2018,18:53:00,18,63,17.22222222
11/25/2018,19:53:00,19,61,16.11111111
11/25/2018,20:53:00,20,60,15.55555556
11/25/2018,21:53:00,21,59,15
11/25/2018,22:53:00,22,55,12.77777778
11/25/2018,23:53:00,23,53,11.66666667
11/26/2018,0:53:00,0,51,10.55555556
11/26/2018,1:53:00,1,49,9.444444444
11/26/2018,2:53:00,2,47,8.333333333
11/26/2018,3:53:00,3,46,7.777777778
11/26/2018,4:53:00,4,45,7.222222222
11/26/2018,5:53:00,5,45,7.222222222
11/26/2018,6:53:00,6,43,6.111111111
11/26/2018,7:53:00,7,45,7.222222222
11/26/2018,8:53:00,8,47,8.333333333
11/26/2018,9:53:00,9,49,9.444444444
11/26/2018,10:53:00,10,53,11.66666667
11/26/2018,11:53:00,11,54,12.22222222
11/26/2018,12:53:00,12,56,13.33333333
11/26/2018,13:53:00,13,58,14.44444444
11/26/2018,14:53:00,14,58,14.44444444
11/26/2018,15:53:00,15,58,14.44444444
11/26/2018,16:53:00,16,56,13.33333333
11/26/2018,17:53:00,17,52,11.11111111
11/26/2018,18:53:00,18,50,10
11/26/2018,19:53:00,19,48,8.888888889
11/26/2018,20:53:00,20,47,8.333333333
11/26/2018,21:53:00,21,47,8.333333333
11/26/2018,22:53:00,22,45,7.222222222
11/26/2018,23:53:00,23,43,6.111111111
11/27/2018,0:53:00,0,41,5
11/27/2018,1:53:00,1,41,5
11/27/2018,2:53:00,2,40,4.444444444
11/27/2018,3:53:00,3,39,3.888888889
11/27/2018,4:53:00,4,40,4.444444444
11/27/2018,5:53:00,5,38,3.333333333
11/27/2018,6:53:00,6,38,3.333333333
11/27/2018,7:53:00,7,40,4.444444444
11/27/2018,8:53:00,8,48,8.888888889
11/27/2018,9:53:00,9,51,10.55555556
11/27/2018,10:53:00,10,55,12.77777778
11/27/2018,11:53:00,11,57,13.88888889
11/27/2018,12:53:00,12,60,15.55555556
11/27/2018,13:53:00,13,61,16.11111111
11/27/2018,14:53:00,14,61,16.11111111
11/27/2018,15:53:00,15,62,16.66666667
11/27/2018,16:53:00,16,59,15
11/27/2018,17:53:00,17,55,12.77777778
11/27/2018,18:53:00,18,52,11.11111111
11/27/2018,19:53:00,19,50,10
11/27/2018,20:53:00,20,49,9.444444444
11/27/2018,21:53:00,21,49,9.444444444
11/27/2018,22:53:00,22,48,8.888888889
11/27/2018,23:53:00,23,48,8.888888889
11/28/2018,0:53:00,0,46,7.777777778
11/28/2018,1:53:00,1,46,7.777777778
11/28/2018,2:53:00,2,46,7.777777778
11/28/2018,3:53:00,3,47,8.333333333
11/28/2018,4:53:00,4,48,8.888888889
11/28/2018,5:53:00,5,49,9.444444444
11/28/2018,6:53:00,6,51,10.55555556
11/28/2018,7:53:00,7,53,11.66666667
11/28/2018,8:53:00,8,57,13.88888889
11/28/2018,9:53:00,9,61,16.11111111
11/28/2018,10:53:00,10,65,18.33333333
11/28/2018,11:53:00,11,68,20
11/28/2018,12:53:00,12,69,20.55555556
11/28/2018,13:53:00,13,70,21.11111111
11/28/2018,14:53:00,14,69,20.55555556
11/28/2018,15:53:00,15,69,20.55555556
11/28/2018,16:53:00,16,67,19.44444444
11/28/2018,17:53:00,17,67,19.44444444
11/28/2018,18:53:00,18,66,18.88888889
11/28/2018,19:53:00,19,66,18.88888889
11/28/2018,20:53:00,20,66,18.88888889
11/28/2018,21:53:00,21,66,18.88888889
11/28/2018,22:53:00,22,66,18.88888889
11/28/2018,23:53:00,23,65,18.33333333
11/29/2018,0:53:00,0,65,18.33333333
11/29/2018,1:53:00,1,65,18.33333333
11/29/2018,2:53:00,2,66,18.88888889
11/29/2018,3:51:00,3,64,17.77777778
11/29/2018,3:53:00,3,65,18.33333333
11/29/2018,4:53:00,4,65,18.33333333
11/29/2018,5:13:00,5,65,18.33333333
11/29/2018,5:53:00,5,65,18.33333333
11/29/2018,6:45:00,6,65,18.33333333
11/29/2018,6:53:00,6,66,18.88888889
11/29/2018,7:00:00,7,66,18.88888889
11/29/2018,7:53:00,7,67,19.44444444
11/29/2018,8:53:00,8,70,21.11111111
11/29/2018,9:53:00,9,73,22.77777778
11/29/2018,10:53:00,10,74,23.33333333
11/29/2018,11:53:00,11,74,23.33333333
11/29/2018,12:53:00,12,76,24.44444444
11/29/2018,13:53:00,13,76,24.44444444
11/29/2018,14:53:00,14,73,22.77777778
11/29/2018,15:17:00,15,73,22.77777778
11/29/2018,15:46:00,15,72,22.22222222
11/29/2018,15:53:00,15,71,21.66666667
11/29/2018,16:11:00,16,71,21.66666667
11/29/2018,16:30:00,16,70,21.11111111
11/29/2018,16:53:00,16,70,21.11111111
11/29/2018,17:53:00,17,69,20.55555556
11/29/2018,18:01:00,18,70,21.11111111
11/29/2018,18:53:00,18,68,20
11/29/2018,19:53:00,19,68,20
11/29/2018,20:53:00,20,68,20
11/29/2018,21:33:00,21,68,20
11/29/2018,21:53:00,21,68,20
11/29/2018,22:17:00,22,68,20
11/29/2018,22:33:00,22,68,20
11/29/2018,22:53:00,22,68,20
11/29/2018,23:29:00,23,67,19.44444444
11/29/2018,23:53:00,23,67,19.44444444
11/30/2018,0:23:00,0,67,19.44444444
11/30/2018,0:30:00,0,67,19.44444444
11/30/2018,0:51:00,0,66,18.88888889
11/30/2018,0:53:00,0,67,19.44444444
11/30/2018,1:24:00,1,68,20
11/30/2018,1:53:00,1,68,20
11/30/2018,2:24:00,2,68,20
11/30/2018,2:51:00,2,68,20
11/30/2018,2:53:00,2,68,20
11/30/2018,3:14:00,3,67,19.44444444
11/30/2018,3:53:00,3,67,19.44444444
11/30/2018,4:15:00,4,67,19.44444444
11/30/2018,4:53:00,4,67,19.44444444
11/30/2018,5:30:00,5,67,19.44444444
11/30/2018,5:51:00,5,66,18.88888889
11/30/2018,5:53:00,5,67,19.44444444
11/30/2018,6:33:00,6,67,19.44444444
11/30/2018,6:51:00,6,66,18.88888889
11/30/2018,6:53:00,6,67,19.44444444
11/30/2018,7:19:00,7,67,19.44444444
11/30/2018,7:31:00,7,67,19.44444444
11/30/2018,7:41:00,7,67,19.44444444
11/30/2018,7:46:00,7,67,19.44444444
11/30/2018,7:53:00,7,68,20
11/30/2018,8:53:00,8,71,21.66666667
11/30/2018,9:53:00,9,74,23.33333333
11/30/2018,10:53:00,10,77,25
11/30/2018,11:53:00,11,80,26.66666667
11/30/2018,12:11:00,12,78,25.55555556
11/30/2018,12:53:00,12,77,25
11/30/2018,13:53:00,13,77,25
11/30/2018,14:38:00,14,78,25.55555556
11/30/2018,14:53:00,14,79,26.11111111
11/30/2018,15:12:00,15,77,25
11/30/2018,15:43:00,15,76,24.44444444
11/30/2018,15:53:00,15,76,24.44444444
11/30/2018,16:53:00,16,74,23.33333333
11/30/2018,17:26:00,17,74,23.33333333
11/30/2018,17:42:00,17,74,23.33333333
11/30/2018,17:51:00,17,73,22.77777778
11/30/2018,17:53:00,17,73,22.77777778
11/30/2018,18:28:00,18,73,22.77777778
11/30/2018,18:35:00,18,73,22.77777778
11/30/2018,18:53:00,18,73,22.77777778
11/30/2018,19:53:00,19,73,22.77777778
11/30/2018,20:53:00,20,73,22.77777778
11/30/2018,21:53:00,21,74,23.33333333
11/30/2018,22:53:00,22,74,23.33333333
11/30/2018,23:51:00,23,73,22.77777778
11/30/2018,23:53:00,23,74,23.33333333
12/1/2018,0:21:00,0,74,23.33333333
12/1/2018,0:53:00,0,74,23.33333333
12/1/2018,1:51:00,1,73,22.77777778
12/1/2018,1:53:00,1,74,23.33333333
12/1/2018,2:53:00,2,74,23.33333333
12/1/2018,3:37:00,3,74,23.33333333
12/1/2018,3:53:00,3,74,23.33333333
12/1/2018,4:36:00,4,74,23.33333333
12/1/2018,4:53:00,4,73,22.77777778
12/1/2018,5:30:00,5,73,22.77777778
12/1/2018,5:51:00,5,73,22.77777778
12/1/2018,5:53:00,5,73,22.77777778
12/1/2018,6:53:00,6,72,22.22222222
12/1/2018,7:53:00,7,69,20.55555556
12/1/2018,8:53:00,8,74,23.33333333
12/1/2018,9:53:00,9,74,23.33333333
12/1/2018,10:53:00,10,75,23.88888889
12/1/2018,11:53:00,11,77,25
12/1/2018,12:53:00,12,79,26.11111111
12/1/2018,13:53:00,13,79,26.11111111
12/1/2018,14:53:00,14,80,26.66666667
12/1/2018,15:53:00,15,79,26.11111111
12/1/2018,16:53:00,16,76,24.44444444
12/1/2018,17:53:00,17,70,21.11111111
12/1/2018,18:53:00,18,65,18.33333333
12/1/2018,19:53:00,19,63,17.22222222
12/1/2018,20:53:00,20,60,15.55555556
12/1/2018,21:53:00,21,59,15
12/1/2018,22:53:00,22,58,14.44444444
12/1/2018,23:53:00,23,56,13.33333333
12/2/2018,0:53:00,0,56,13.33333333
12/2/2018,1:53:00,1,54,12.22222222
12/2/2018,2:53:00,2,53,11.66666667
12/2/2018,3:53:00,3,51,10.55555556
12/2/2018,4:53:00,4,50,10
12/2/2018,5:53:00,5,51,10.55555556
12/2/2018,6:53:00,6,51,10.55555556
12/2/2018,7:53:00,7,55,12.77777778
12/2/2018,8:53:00,8,61,16.11111111
12/2/2018,9:53:00,9,70,21.11111111
12/2/2018,10:53:00,10,72,22.22222222
12/2/2018,11:53:00,11,75,23.88888889
12/2/2018,12:53:00,12,77,25
12/2/2018,13:53:00,13,79,26.11111111
12/2/2018,14:53:00,14,79,26.11111111
12/2/2018,15:53:00,15,79,26.11111111
12/2/2018,16:53:00,16,75,23.88888889
12/2/2018,17:53:00,17,70,21.11111111
12/2/2018,18:53:00,18,68,20
12/2/2018,19:53:00,19,66,18.88888889
12/2/2018,20:53:00,20,66,18.88888889
12/2/2018,21:53:00,21,62,16.66666667
12/2/2018,22:53:00,22,60,15.55555556
12/2/2018,23:53:00,23,58,14.44444444
12/3/2018,0:53:00,0,57,13.88888889
12/3/2018,1:53:00,1,57,13.88888889
12/3/2018,2:53:00,2,56,13.33333333
12/3/2018,3:53:00,3,55,12.77777778
12/3/2018,4:53:00,4,53,11.66666667
12/3/2018,5:53:00,5,53,11.66666667
12/3/2018,6:53:00,6,52,11.11111111
12/3/2018,7:53:00,7,53,11.66666667
12/3/2018,8:53:00,8,56,13.33333333
12/3/2018,9:53:00,9,58,14.44444444
12/3/2018,10:53:00,10,61,16.11111111
12/3/2018,11:53:00,11,64,17.77777778
12/3/2018,12:53:00,12,66,18.88888889
12/3/2018,13:53:00,13,68,20
12/3/2018,14:53:00,14,69,20.55555556
12/3/2018,15:53:00,15,67,19.44444444
12/3/2018,16:53:00,16,64,17.77777778
12/3/2018,17:53:00,17,61,16.11111111
12/3/2018,18:53:00,18,60,15.55555556
12/3/2018,19:53:00,19,58,14.44444444
12/3/2018,20:53:00,20,57,13.88888889
12/3/2018,21:53:00,21,55,12.77777778
12/3/2018,22:53:00,22,54,12.22222222
12/3/2018,23:53:00,23,52,11.11111111
12/4/2018,0:53:00,0,51,10.55555556
12/4/2018,1:53:00,1,50,10
12/4/2018,2:53:00,2,49,9.444444444
12/4/2018,3:53:00,3,47,8.333333333
12/4/2018,4:53:00,4,46,7.777777778
12/4/2018,5:53:00,5,45,7.222222222
12/4/2018,6:53:00,6,45,7.222222222
12/4/2018,7:53:00,7,45,7.222222222
12/4/2018,8:53:00,8,47,8.333333333
12/4/2018,9:53:00,9,51,10.55555556
12/4/2018,10:53:00,10,53,11.66666667
12/4/2018,11:53:00,11,56,13.33333333
12/4/2018,12:53:00,12,58,14.44444444
12/4/2018,13:53:00,13,61,16.11111111
12/4/2018,14:53:00,14,62,16.66666667
12/4/2018,15:53:00,15,61,16.11111111
12/4/2018,16:53:00,16,59,15
12/4/2018,17:53:00,17,55,12.77777778
12/4/2018,18:53:00,18,54,12.22222222
12/4/2018,19:53:00,19,53,11.66666667
12/4/2018,20:53:00,20,51,10.55555556
12/4/2018,21:53:00,21,50,10
12/4/2018,22:53:00,22,49,9.444444444
12/4/2018,23:53:00,23,47,8.333333333
12/5/2018,0:53:00,0,46,7.777777778
12/5/2018,1:53:00,1,44,6.666666667
12/5/2018,2:53:00,2,43,6.111111111
12/5/2018,3:53:00,3,43,6.111111111
12/5/2018,4:53:00,4,43,6.111111111
12/5/2018,5:53:00,5,42,5.555555556
12/5/2018,6:53:00,6,43,6.111111111
12/5/2018,7:53:00,7,44,6.666666667
12/5/2018,8:53:00,8,48,8.888888889
12/5/2018,9:53:00,9,51,10.55555556
12/5/2018,10:53:00,10,54,12.22222222
12/5/2018,11:53:00,11,56,13.33333333
12/5/2018,12:53:00,12,57,13.88888889
12/5/2018,13:53:00,13,59,15
12/5/2018,14:53:00,14,58,14.44444444
12/5/2018,15:53:00,15,57,13.88888889
12/5/2018,16:53:00,16,56,13.33333333
12/5/2018,17:53:00,17,53,11.66666667
12/5/2018,18:53:00,18,51,10.55555556
12/5/2018,19:53:00,19,50,10
12/5/2018,20:53:00,20,48,8.888888889
12/5/2018,21:53:00,21,47,8.333333333
12/5/2018,22:53:00,22,47,8.333333333
12/5/2018,23:53:00,23,47,8.333333333
12/6/2018,0:53:00,0,48,8.888888889
12/6/2018,1:53:00,1,50,10
12/6/2018,2:53:00,2,52,11.11111111
12/6/2018,3:53:00,3,53,11.66666667
12/6/2018,4:53:00,4,54,12.22222222
12/6/2018,5:53:00,5,55,12.77777778
12/6/2018,6:53:00,6,56,13.33333333
12/6/2018,7:53:00,7,57,13.88888889
12/6/2018,8:53:00,8,59,15
12/6/2018,9:53:00,9,61,16.11111111
12/6/2018,10:53:00,10,63,17.22222222
12/6/2018,11:53:00,11,64,17.77777778
12/6/2018,12:53:00,12,66,18.88888889
12/6/2018,13:53:00,13,66,18.88888889
12/6/2018,14:36:00,14,65,18.33333333
12/6/2018,14:51:00,14,64,17.77777778
12/6/2018,14:53:00,14,65,18.33333333
12/6/2018,15:53:00,15,65,18.33333333
12/6/2018,16:53:00,16,64,17.77777778
12/6/2018,17:53:00,17,64,17.77777778
12/6/2018,18:53:00,18,63,17.22222222
12/6/2018,19:19:00,19,63,17.22222222
12/6/2018,19:46:00,19,63,17.22222222
12/6/2018,19:53:00,19,63,17.22222222
12/6/2018,20:53:00,20,63,17.22222222
12/6/2018,21:53:00,21,64,17.77777778
12/6/2018,22:53:00,22,63,17.22222222
12/6/2018,23:53:00,23,62,16.66666667
12/7/2018,0:53:00,0,63,17.22222222
12/7/2018,1:53:00,1,64,17.77777778
12/7/2018,2:53:00,2,63,17.22222222
12/7/2018,3:53:00,3,63,17.22222222
12/7/2018,4:53:00,4,63,17.22222222
12/7/2018,5:53:00,5,63,17.22222222
12/7/2018,6:53:00,6,64,17.77777778
12/7/2018,7:53:00,7,65,18.33333333
12/7/2018,8:53:00,8,67,19.44444444
12/7/2018,9:53:00,9,71,21.66666667
12/7/2018,10:46:00,10,74,23.33333333
12/7/2018,10:53:00,10,74,23.33333333
12/7/2018,11:53:00,11,75,23.88888889
12/7/2018,12:00:00,12,76,24.44444444
12/7/2018,12:53:00,12,74,23.33333333
12/7/2018,13:53:00,13,74,23.33333333
12/7/2018,14:53:00,14,73,22.77777778
12/7/2018,15:53:00,15,70,21.11111111
12/7/2018,16:32:00,16,70,21.11111111
12/7/2018,16:53:00,16,69,20.55555556
12/7/2018,17:39:00,17,67,19.44444444
12/7/2018,17:53:00,17,67,19.44444444
12/7/2018,18:08:00,18,67,19.44444444
12/7/2018,18:21:00,18,67,19.44444444
12/7/2018,18:33:00,18,67,19.44444444
12/7/2018,18:53:00,18,67,19.44444444
12/7/2018,19:30:00,19,68,20
12/7/2018,19:51:00,19,68,20
12/7/2018,19:53:00,19,68,20
12/7/2018,20:07:00,20,68,20
12/7/2018,20:18:00,20,68,20
12/7/2018,20:51:00,20,68,20
12/7/2018,20:53:00,20,68,20
12/7/2018,21:28:00,21,68,20
12/7/2018,21:34:00,21,69,20.55555556
12/7/2018,21:51:00,21,57,13.88888889
12/7/2018,21:53:00,21,58,14.44444444
12/7/2018,22:08:00,22,58,14.44444444
12/7/2018,22:15:00,22,57,13.88888889
12/7/2018,22:29:00,22,57,13.88888889
12/7/2018,22:41:00,22,57,13.88888889
12/7/2018,22:43:00,22,57,13.88888889
12/7/2018,22:53:00,22,57,13.88888889
12/7/2018,23:53:00,23,59,15
12/8/2018,0:01:00,0,59,15
12/8/2018,0:42:00,0,59,15
12/8/2018,0:53:00,0,58,14.44444444
12/8/2018,1:32:00,1,56,13.33333333
12/8/2018,1:51:00,1,55,12.77777778
12/8/2018,1:53:00,1,55,12.77777778
12/8/2018,2:53:00,2,52,11.11111111
12/8/2018,3:53:00,3,50,10
12/8/2018,4:53:00,4,50,10
12/8/2018,5:07:00,5,50,10
12/8/2018,5:53:00,5,50,10
12/8/2018,6:53:00,6,49,9.444444444
12/8/2018,7:10:00,7,49,9.444444444
12/8/2018,7:53:00,7,49,9.444444444
12/8/2018,8:33:00,8,48,8.888888889
12/8/2018,8:51:00,8,48,8.888888889
12/8/2018,8:53:00,8,49,9.444444444
12/8/2018,9:53:00,9,50,10
12/8/2018,10:01:00,10,50,10
12/8/2018,10:53:00,10,49,9.444444444
12/8/2018,11:53:00,11,49,9.444444444
12/8/2018,12:53:00,12,49,9.444444444
12/8/2018,13:51:00,13,48,8.888888889
12/8/2018,13:53:00,13,49,9.444444444
12/8/2018,14:53:00,14,49,9.444444444
12/8/2018,15:53:00,15,49,9.444444444
12/8/2018,16:53:00,16,48,8.888888889
12/8/2018,17:53:00,17,48,8.888888889
12/8/2018,18:53:00,18,47,8.333333333
12/8/2018,19:00:00,19,47,8.333333333
12/8/2018,19:53:00,19,48,8.888888889
12/8/2018,20:53:00,20,47,8.333333333
12/8/2018,21:53:00,21,47,8.333333333
12/8/2018,22:53:00,22,47,8.333333333
12/8/2018,23:53:00,23,46,7.777777778
12/9/2018,0:53:00,0,46,7.777777778
12/9/2018,1:53:00,1,45,7.222222222
12/9/2018,2:53:00,2,45,7.222222222
12/9/2018,3:51:00,3,45,7.222222222
12/9/2018,3:53:00,3,44,6.666666667
12/9/2018,4:53:00,4,44,6.666666667
12/9/2018,5:51:00,5,45,7.222222222
12/9/2018,5:53:00,5,44,6.666666667
12/9/2018,6:53:00,6,44,6.666666667
12/9/2018,7:51:00,7,45,7.222222222
12/9/2018,7:53:00,7,44,6.666666667
12/9/2018,8:53:00,8,45,7.222222222
12/9/2018,9:53:00,9,45,7.222222222
12/9/2018,10:53:00,10,47,8.333333333
12/9/2018,11:53:00,11,48,8.888888889
12/9/2018,12:53:00,12,48,8.888888889
12/9/2018,13:53:00,13,48,8.888888889
12/9/2018,14:53:00,14,48,8.888888889
12/9/2018,15:53:00,15,47,8.333333333
12/9/2018,16:53:00,16,47,8.333333333
12/9/2018,17:53:00,17,47,8.333333333
12/9/2018,18:53:00,18,47,8.333333333
12/9/2018,19:53:00,19,48,8.888888889
12/9/2018,20:53:00,20,48,8.888888889
12/9/2018,21:53:00,21,48,8.888888889
12/9/2018,22:53:00,22,48,8.888888889
12/9/2018,23:07:00,23,47,8.333333333
12/9/2018,23:53:00,23,45,7.222222222
12/10/2018,0:53:00,0,43,6.111111111
12/10/2018,1:53:00,1,43,6.111111111
12/10/2018,2:53:00,2,41,5
12/10/2018,3:53:00,3,40,4.444444444
12/10/2018,4:53:00,4,41,5
12/10/2018,5:53:00,5,40,4.444444444
12/10/2018,6:53:00,6,41,5
12/10/2018,7:53:00,7,41,5
12/10/2018,8:53:00,8,46,7.777777778
12/10/2018,9:53:00,9,49,9.444444444
12/10/2018,10:53:00,10,52,11.11111111
12/10/2018,11:53:00,11,54,12.22222222
12/10/2018,12:53:00,12,56,13.33333333
12/10/2018,13:53:00,13,57,13.88888889
12/10/2018,14:53:00,14,59,15
12/10/2018,15:53:00,15,58,14.44444444
12/10/2018,16:53:00,16,58,14.44444444
12/10/2018,17:53:00,17,55,12.77777778
12/10/2018,18:53:00,18,54,12.22222222
12/10/2018,19:53:00,19,49,9.444444444
12/10/2018,20:53:00,20,47,8.333333333
12/10/2018,21:53:00,21,44,6.666666667
12/10/2018,22:53:00,22,42,5.555555556
12/10/2018,23:53:00,23,42,5.555555556
12/11/2018,0:53:00,0,40,4.444444444
12/11/2018,1:53:00,1,40,4.444444444
12/11/2018,2:53:00,2,39,3.888888889
12/11/2018,3:53:00,3,38,3.333333333
12/11/2018,4:53:00,4,38,3.333333333
12/11/2018,5:53:00,5,38,3.333333333
12/11/2018,6:53:00,6,38,3.333333333
12/11/2018,7:53:00,7,41,5
12/11/2018,8:53:00,8,49,9.444444444
12/11/2018,9:53:00,9,54,12.22222222
12/11/2018,10:53:00,10,57,13.88888889
12/11/2018,11:53:00,11,60,15.55555556
12/11/2018,12:53:00,12,62,16.66666667
12/11/2018,13:53:00,13,62,16.66666667
12/11/2018,14:53:00,14,62,16.66666667
12/11/2018,15:53:00,15,61,16.11111111
12/11/2018,16:53:00,16,59,15
12/11/2018,17:53:00,17,56,13.33333333
12/11/2018,18:53:00,18,54,12.22222222
12/11/2018,19:53:00,19,54,12.22222222
12/11/2018,20:53:00,20,53,11.66666667
12/11/2018,21:53:00,21,53,11.66666667
12/11/2018,22:53:00,22,53,11.66666667
12/11/2018,23:53:00,23,54,12.22222222
12/12/2018,0:53:00,0,53,11.66666667
12/12/2018,1:53:00,1,54,12.22222222
12/12/2018,2:53:00,2,54,12.22222222
12/12/2018,3:53:00,3,56,13.33333333
12/12/2018,4:53:00,4,57,13.88888889
12/12/2018,5:53:00,5,57,13.88888889
